filename,leaf-dim-unit,leaf-height,leaf-width,writtenHeight,writtenWidth,LeafDivWritten
collections\Canon_Ital\MS_Canon_Ital_119.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_12.xml,mm,220,162,160.0,,1.375
collections\Canon_Ital\MS_Canon_Ital_120.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_121.xml,mm,295,220,202.5,163.5,1.4567901234567902
collections\Canon_Ital\MS_Canon_Ital_122.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_123.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_124.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_125.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_126.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_127.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_128.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_129.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_13.xml,mm,217,145,214,85,1.014018691588785
collections\Canon_Ital\MS_Canon_Ital_131.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_132.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_133.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_134.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_135.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_136.xml,mm,292,215,207.5,,1.4072289156626505
collections\Canon_Ital\MS_Canon_Ital_137.xml,mm,300,205,178,117.5,1.6853932584269662
collections\Canon_Ital\MS_Canon_Ital_138.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_14.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_140.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_142.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_143.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_144.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_145.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_146.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_147.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_148.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_149.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_15.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_150.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_151.xml,mm,332,235,225,,1.4755555555555555
collections\Canon_Ital\MS_Canon_Ital_152.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_153.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_155.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_156.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_157.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_159.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_16.xml,mm,125,145,145,90,0.8620689655172413
collections\Canon_Ital\MS_Canon_Ital_160.xml,mm,193,140,120,80,1.6083333333333334
collections\Canon_Ital\MS_Canon_Ital_161.xml,mm,195,140,135,82.5,1.4444444444444444
collections\Canon_Ital\MS_Canon_Ital_162.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_163.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_164.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_165.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_166.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_168.xml,mm,257,140,156.5,,1.6421725239616614
collections\Canon_Ital\MS_Canon_Ital_169.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_17.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_170.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_171.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_172.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_173.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_174.xml,mm,199,137,141,87,1.4113475177304964
collections\Canon_Ital\MS_Canon_Ital_175.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_176.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_177.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_178.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_179.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_18.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_180.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_181.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_182.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_183.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_184.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_185.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_186.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_187.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_188.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_189.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_19.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_190.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_191.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_192.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_193.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_194.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_195.xml,mm,188,130,130,95,1.4461538461538461
collections\Canon_Ital\MS_Canon_Ital_196.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_197.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_198.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_199.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_2.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_20.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_201.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_202.xml,mm,235,165,167.5,112.5,1.4029850746268657
collections\Canon_Ital\MS_Canon_Ital_203.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_204.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_205.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_206.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_207.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_208.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_209.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_21.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_210.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_211.xml,mm,203,140,130,80,1.5615384615384615
collections\Canon_Ital\MS_Canon_Ital_212.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_213.xml,mm,218,145,127.5,,1.7098039215686274
collections\Canon_Ital\MS_Canon_Ital_214.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_215.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_216.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_217.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_218.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_219.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_22.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_220.xml,mm,208,140,135,32.5,1.5407407407407407
collections\Canon_Ital\MS_Canon_Ital_222.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_223.xml,mm,210,140,38,85,5.526315789473684
collections\Canon_Ital\MS_Canon_Ital_224.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_225.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_226.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_227.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_228.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_23.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_230.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_231.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_232.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_233.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_234.xml,mm,217,145,175,110,1.24
collections\Canon_Ital\MS_Canon_Ital_235.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_236.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_237.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_239.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_24.xml,mm,327,230,229.0,,1.4279475982532752
collections\Canon_Ital\MS_Canon_Ital_240.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_241.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_242.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_243.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_244.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_245.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_246.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_247.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_248.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_249.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_25.xml,mm,310,205,215,112,1.441860465116279
collections\Canon_Ital\MS_Canon_Ital_250.xml,mm,246,177,170,,1.4470588235294117
collections\Canon_Ital\MS_Canon_Ital_251.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_254.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_255.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_256.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_257.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_258.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_259.xml,mm,270,200,167.5,112.5,1.6119402985074627
collections\Canon_Ital\MS_Canon_Ital_26.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_260.xml,mm,285,200,195,120,1.4615384615384615
collections\Canon_Ital\MS_Canon_Ital_262.xml,mm,287,195,200,,1.435
collections\Canon_Ital\MS_Canon_Ital_263.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_264.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_265.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_266.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_267.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_268.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_269.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_27.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_270.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_271.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_272.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_273.xml,mm,283,195,192.5,132.5,1.4701298701298702
collections\Canon_Ital\MS_Canon_Ital_274.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_275.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_276.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_277.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_278.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_279.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_28.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_280.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_281.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_282.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_283.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_284.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_285.xml,mm,275,215,160,,1.71875
collections\Canon_Ital\MS_Canon_Ital_287.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_288.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_29.xml,mm,287,212,170,,1.688235294117647
collections\Canon_Ital\MS_Canon_Ital_291.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_292.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_293.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_294.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_295.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_296.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_297.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_298.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_299.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_3.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_30.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_300.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_301.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_31.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_32.xml,mm,294,215,97.5,62.5,3.0153846153846153
collections\Canon_Ital\MS_Canon_Ital_33.xml,mm,290,218,192.5,127.5,1.5064935064935066
collections\Canon_Ital\MS_Canon_Ital_34.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_35.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_36.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_37.xml,mm,335,233,195,107,1.7179487179487178
collections\Canon_Ital\MS_Canon_Ital_38.xml,mm,313,210,213,75.0,1.4694835680751173
collections\Canon_Ital\MS_Canon_Ital_39.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_4.xml,mm,273,205,177.5,,1.5380281690140845
collections\Canon_Ital\MS_Canon_Ital_40.xml,mm,295,215,202.5,85.0,1.4567901234567902
collections\Canon_Ital\MS_Canon_Ital_41.xml,mm,286,190,190,80,1.5052631578947369
collections\Canon_Ital\MS_Canon_Ital_42.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_43.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_44.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_45.xml,mm,233,170,145,80.0,1.606896551724138
collections\Canon_Ital\MS_Canon_Ital_46.xml,mm,226,162,148,94,1.527027027027027
collections\Canon_Ital\MS_Canon_Ital_47.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_48.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_49.xml,mm,218,158,157.5,90.0,1.384126984126984
collections\Canon_Ital\MS_Canon_Ital_5.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_50.xml,mm,217,145,137,77,1.583941605839416
collections\Canon_Ital\MS_Canon_Ital_51.xml,mm,220,145,145.0,100,1.5172413793103448
collections\Canon_Ital\MS_Canon_Ital_52.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_53.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_54.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_55.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_56.xml,mm,200,110,137.5,65.0,1.4545454545454546
collections\Canon_Ital\MS_Canon_Ital_57.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_58.xml,mm,195,144,87.5,62.5,2.2285714285714286
collections\Canon_Ital\MS_Canon_Ital_59.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_6.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_60.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_61.xml,mm,180,123,150,90,1.2
collections\Canon_Ital\MS_Canon_Ital_62.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_63.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_64.xml,mm,290,215,c.185-190,67.5,
collections\Canon_Ital\MS_Canon_Ital_65.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_66.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_67.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_68.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_69.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_7.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_70.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_71.xml,mm,236,160,165.0,75.0,1.4303030303030304
collections\Canon_Ital\MS_Canon_Ital_72.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_73.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_74.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_75.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_76.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_77.xml,mm,293,205,202.5,135,1.4469135802469135
collections\Canon_Ital\MS_Canon_Ital_78.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_79.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_8.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_80.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_81.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_82.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_83.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_84.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_85.xml,mm,355,230,239,,1.4853556485355648
collections\Canon_Ital\MS_Canon_Ital_86.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_87.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_88.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_89.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_9.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_90.xml,mm,285,200,207.5,,1.3734939759036144
collections\Canon_Ital\MS_Canon_Ital_91.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_92.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_93.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_94.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_95.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_96.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_97.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_98.xml,,,,,,
collections\Canon_Ital\MS_Canon_Ital_99.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_1.xml,mm,135,103,88,68,1.5340909090909092
collections\Canon_Liturg\MS_Canon_Liturg_10.xml,mm,136,83,82,41,1.6585365853658536
collections\Canon_Liturg\MS_Canon_Liturg_105.xml,mm,213,152,136,80,1.5661764705882353
collections\Canon_Liturg\MS_Canon_Liturg_108.xml,mm,124,84,68,40,1.8235294117647058
collections\Canon_Liturg\MS_Canon_Liturg_11.xml,mm,143,93,75,52,1.9066666666666667
collections\Canon_Liturg\MS_Canon_Liturg_114.xml,mm,111,75,65,48,1.7076923076923076
collections\Canon_Liturg\MS_Canon_Liturg_116.xml,mm,136,98,90,60,1.511111111111111
collections\Canon_Liturg\MS_Canon_Liturg_118.xml,mm,148,102,80,52,1.85
collections\Canon_Liturg\MS_Canon_Liturg_12.xml,mm,136,92,78,55,1.7435897435897436
collections\Canon_Liturg\MS_Canon_Liturg_123.xml,mm,125,90,68,42,1.838235294117647
collections\Canon_Liturg\MS_Canon_Liturg_124.xml,mm,113,85,63,45,1.7936507936507937
collections\Canon_Liturg\MS_Canon_Liturg_125.xml,mm,105,82,70,49,1.5
collections\Canon_Liturg\MS_Canon_Liturg_126.xml,mm,107,75,63,45,1.6984126984126984
collections\Canon_Liturg\MS_Canon_Liturg_128.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_129.xml,mm,107,80,70,45,1.5285714285714285
collections\Canon_Liturg\MS_Canon_Liturg_13.xml,mm,140,100,83,58,1.6867469879518073
collections\Canon_Liturg\MS_Canon_Liturg_131.xml,mm,100,68,62,39,1.6129032258064515
collections\Canon_Liturg\MS_Canon_Liturg_134.xml,mm,110,77,60,35,1.8333333333333333
collections\Canon_Liturg\MS_Canon_Liturg_135.xml,mm,102,71,68,44,1.5
collections\Canon_Liturg\MS_Canon_Liturg_136.xml,mm,102,72,55,41,1.8545454545454545
collections\Canon_Liturg\MS_Canon_Liturg_137.xml,mm,100,72,49,36,2.0408163265306123
collections\Canon_Liturg\MS_Canon_Liturg_138.xml,mm,100,71,51,39,1.9607843137254901
collections\Canon_Liturg\MS_Canon_Liturg_139.xml,mm,103,75,51,38,2.019607843137255
collections\Canon_Liturg\MS_Canon_Liturg_140.xml,mm,100,68,58,39,1.7241379310344827
collections\Canon_Liturg\MS_Canon_Liturg_141.xml,mm,108,76,60,43,1.8
collections\Canon_Liturg\MS_Canon_Liturg_142.xml,mm,102,77,55,40,1.8545454545454545
collections\Canon_Liturg\MS_Canon_Liturg_143.xml,mm,113,83,56,40,2.017857142857143
collections\Canon_Liturg\MS_Canon_Liturg_146.xml,mm,169,125,105,77,1.6095238095238096
collections\Canon_Liturg\MS_Canon_Liturg_147.xml,mm,170,125,92,73,1.8478260869565217
collections\Canon_Liturg\MS_Canon_Liturg_148.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_15.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_150.xml,mm,157,111,94,68,1.6702127659574468
collections\Canon_Liturg\MS_Canon_Liturg_151.xml,mm,170,130,93,65,1.8279569892473118
collections\Canon_Liturg\MS_Canon_Liturg_155.xml,mm,167,115,100,68,1.67
collections\Canon_Liturg\MS_Canon_Liturg_156.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_157.xml,mm,157,105,108,65,1.4537037037037037
collections\Canon_Liturg\MS_Canon_Liturg_158.xml,mm,153,110,90,62,1.7
collections\Canon_Liturg\MS_Canon_Liturg_159.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_16.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_161.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_162.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_163.xml,mm,146,108,97,70,1.5051546391752577
collections\Canon_Liturg\MS_Canon_Liturg_164.xml,mm,150,110,100.0,,1.5
collections\Canon_Liturg\MS_Canon_Liturg_165.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_166.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_167.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_168.xml,mm,158,113,89,,1.7752808988764044
collections\Canon_Liturg\MS_Canon_Liturg_169.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_17.xml,mm,118,87,60,40,1.9666666666666666
collections\Canon_Liturg\MS_Canon_Liturg_170.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_171.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_172.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_175.xml,mm,185,125,105,73,1.7619047619047619
collections\Canon_Liturg\MS_Canon_Liturg_178.xml,mm,189,116,110,64,1.7181818181818183
collections\Canon_Liturg\MS_Canon_Liturg_18.xml,mm,124,86,83,56,1.4939759036144578
collections\Canon_Liturg\MS_Canon_Liturg_183.xml,mm,180,130,115,70,1.565217391304348
collections\Canon_Liturg\MS_Canon_Liturg_188.xml,mm,187,125,85,55,2.2
collections\Canon_Liturg\MS_Canon_Liturg_190.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_191.xml,mm,191,150,135,100,1.4148148148148147
collections\Canon_Liturg\MS_Canon_Liturg_192.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_197.xml,mm,240,180,142,112,1.6901408450704225
collections\Canon_Liturg\MS_Canon_Liturg_199.xml,mm,248,172,170,95,1.4588235294117646
collections\Canon_Liturg\MS_Canon_Liturg_2.xml,mm,137,96,83,60,1.6506024096385543
collections\Canon_Liturg\MS_Canon_Liturg_20.xml,mm,119,88,68,55,1.75
collections\Canon_Liturg\MS_Canon_Liturg_200.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_201.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_202.xml,mm,255,195,195,135,1.3076923076923077
collections\Canon_Liturg\MS_Canon_Liturg_203.xml,mm,139,100,93,60,1.4946236559139785
collections\Canon_Liturg\MS_Canon_Liturg_204.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_205.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_206.xml,mm,135,95,93,,1.4516129032258065
collections\Canon_Liturg\MS_Canon_Liturg_207.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_208.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_209.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_21.xml,mm,105,75,50,38,2.1
collections\Canon_Liturg\MS_Canon_Liturg_210.xml,mm,138,93,86.0,,1.6046511627906976
collections\Canon_Liturg\MS_Canon_Liturg_211.xml,mm,145,105,95,,1.5263157894736843
collections\Canon_Liturg\MS_Canon_Liturg_212.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_213.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_214.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_215.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_216.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_217.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_218.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_219.xml,mm,69,52,35,27,1.9714285714285715
collections\Canon_Liturg\MS_Canon_Liturg_22.xml,mm,110,78,58,39,1.896551724137931
collections\Canon_Liturg\MS_Canon_Liturg_220.xml,mm,70,55,42,32,1.6666666666666667
collections\Canon_Liturg\MS_Canon_Liturg_221.xml,mm,83,60,42,32,1.9761904761904763
collections\Canon_Liturg\MS_Canon_Liturg_222.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_223.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_224.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_225.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_226.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_227.xml,mm,81,60,48,33,1.6875
collections\Canon_Liturg\MS_Canon_Liturg_229.xml,mm,80,53,40,30,2.0
collections\Canon_Liturg\MS_Canon_Liturg_23.xml,mm,118,84,66,48,1.7878787878787878
collections\Canon_Liturg\MS_Canon_Liturg_231.xml,mm,77,55,37,24,2.081081081081081
collections\Canon_Liturg\MS_Canon_Liturg_233.xml,mm,87,65,47,31,1.851063829787234
collections\Canon_Liturg\MS_Canon_Liturg_237.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_239.xml,mm,95,68,53,34,1.7924528301886793
collections\Canon_Liturg\MS_Canon_Liturg_24.xml,,,,,,
collections\Canon_Liturg\MS_Canon_Liturg_240.xml,mm,96,65,42,30,2.2857142857142856
collections\Canon_Liturg\MS_Canon_Liturg_241.xml,mm,90,65,63,45,1.4285714285714286
collections\Canon_Liturg\MS_Canon_Liturg_242.xml,mm,97,69,50,35,1.94
collections\Canon_Liturg\MS_Canon_Liturg_243.xml,mm,93,73,54,45,1.7222222222222223
collections\Canon_Liturg\MS_Canon_Liturg_244.xml,mm,95,68,45,35,2.111111111111111
